When,Profile,Dept,CardNum
5/5/2020 8:29,0,Dept 4,123103
7/5/2020 9:16,0,Dept 4,123103
6/5/2020 9:19,0,Dept 16,126002
7/5/2020 8:25,0,Dept 16,126002
10/5/2020 8:03,0,Dept 16,126002
4/5/2020 8:08,0,Dept 16,126002
5/5/2020 8:16,0,Dept 16,126002
6/5/2020 8:44,0,Dept 4,127901
10/5/2020 8:55,0,Dept 4,127901
4/5/2020 9:01,0,Dept 4,127901
7/5/2020 9:02,0,Dept 4,127901
8/5/2020 8:57,0,Dept 4,127901
4/5/2020 9:21,0,Dept 16,128203
5/5/2020 8:27,0,Dept 4,128902
10/5/2020 8:28,0,Dept 4,128902
8/5/2020 8:36,0,Dept 4,128902
6/5/2020 8:55,0,Dept 1,132007
8/5/2020 7:22,0,Dept 1,132007
5/5/2020 7:22,0,Dept 1,132007
8/5/2020 8:48,0,Dept 4,132401
9/5/2020 8:44,0,Dept 4,132401
7/5/2020 8:31,0,Dept 4,132401
4/5/2020 8:51,0,Dept 4,132401
7/5/2020 8:50,0,Dept 4,135402
4/5/2020 9:49,0,Dept 4,135402
9/5/2020 9:00,0,Dept 4,135402
6/5/2020 8:51,0,Dept 4,135402
10/5/2020 8:54,0,Dept 4,135402
6/5/2020 8:03,0,Dept 4,136102
7/5/2020 8:38,0,Dept 4,136102
4/5/2020 7:43,0,Dept 4,136102
10/5/2020 8:07,0,Dept 4,136102
6/5/2020 9:23,0,Dept 4,137902
8/5/2020 9:17,0,Dept 4,137902
4/5/2020 9:12,0,Dept 4,137902
4/5/2020 9:05,0,Dept 4,143402
10/5/2020 9:00,0,Dept 4,143402
6/5/2020 9:02,0,Dept 4,143402
8/5/2020 7:45,0,Dept 4,143405
4/5/2020 7:47,0,Dept 4,143405
7/5/2020 9:58,0,Dept 4,149001
8/5/2020 9:46,0,Dept 4,149001
5/5/2020 9:55,0,Dept 4,149001
9/5/2020 9:42,0,Dept 4,149001
7/5/2020 8:36,0,Dept 4,149104
10/5/2020 8:37,0,Dept 4,149104
8/5/2020 8:48,0,Dept 4,149104
6/5/2020 8:41,0,Dept 4,149104
4/5/2020 8:41,0,Dept 4,149104
